card_id,customer_id,network,last4,issue_country
1774,310,MC,3782,ZA
1775,3835,Visa,1488,ZA
1776,1453,Visa,3410,ZA
1777,885,Visa,2839,ZA
1778,4692,MC,5736,ZA
1779,2414,Visa,7447,ZA
1780,3940,MC,3368,ZA
1781,2600,Visa,1246,ZA
1782,1416,Visa,3908,ZA
1783,85,MC,9568,ZA
1784,4339,Visa,0891,ZA
1785,4477,Visa,8103,ZA
1786,4101,MC,5485,ZA
1787,4847,Visa,4126,ZA
1788,2577,MC,7940,ZA
1789,3619,Visa,6980,ZA
1790,143,Visa,1626,ZA
1791,1940,MC,2848,ZA
1792,2417,Visa,8591,ZA
1793,4378,Visa,7851,ZA
1794,1894,MC,7035,ZA
1795,4606,MC,8861,ZA
1796,2875,MC,4954,ZA
1797,3489,MC,4257,ZA
1798,4945,MC,4593,ZA
1799,2127,Visa,6644,ZA
1800,3200,Visa,8578,ZA
1801,1635,MC,3319,ZA
1802,840,MC,1867,ZA
1803,2326,Visa,2986,ZA
1804,4832,Visa,1994,ZA
1805,928,Visa,2224,ZA
1806,4104,Visa,2208,ZA
1807,3350,MC,4553,ZA
1808,4296,MC,2119,ZA
1809,1547,MC,5372,ZA
1810,2244,MC,4942,ZA
1811,4193,MC,6297,ZA
1812,1884,Visa,0573,ZA
1813,3517,MC,0278,ZA
1814,333,MC,5407,ZA
1815,1832,MC,0752,ZA
1816,1698,MC,1994,ZA
1817,117,MC,4120,ZA
1818,4305,Visa,7046,ZA
1819,703,Visa,4882,ZA
1820,2954,Visa,7071,ZA
1821,1319,MC,1878,ZA
1822,3902,Visa,8285,ZA
1823,2965,MC,2276,ZA
1824,313,MC,4513,ZA
1825,1219,Visa,1341,ZA
1826,1677,MC,7455,ZA
1827,2597,Visa,3770,ZA
1828,247,MC,8021,ZA
1829,2670,MC,0400,ZA
1830,3950,MC,0392,ZA
1831,1368,MC,3957,ZA
1832,4862,Visa,6047,ZA
1833,3935,Visa,1789,ZA
1834,3709,Visa,3482,ZA
1835,3939,Visa,3733,ZA
1836,3464,MC,5263,ZA
1837,3203,Visa,3481,ZA
1838,4263,MC,4980,ZA
1839,1739,Visa,2794,ZA
1840,2647,MC,5884,ZA
1841,4785,MC,2801,ZA
1842,3280,MC,0392,ZA
1843,2994,Visa,4925,ZA
1844,29,MC,1363,ZA
1845,2794,Visa,5908,ZA
1846,3815,MC,2234,ZA
1847,1099,MC,6734,ZA
1848,1707,Visa,8053,ZA
1849,1441,MC,0295,ZA
1850,3753,Visa,9971,ZA
1851,1807,MC,0635,ZA
1852,4849,Visa,9675,ZA
1853,2409,Visa,0432,ZA
1854,2760,Visa,9539,ZA
1855,1430,MC,7567,ZA
1856,2623,Visa,4139,ZA
1857,1876,MC,4230,ZA
1858,4919,MC,6857,ZA
1859,3031,Visa,5098,ZA
1860,4670,Visa,4629,ZA
1861,1174,MC,6888,ZA
1862,431,Visa,3101,ZA
1863,512,MC,6684,ZA
1864,98,MC,8307,ZA
1865,3599,Visa,1427,ZA
1866,3837,Visa,8393,ZA
1867,2847,Visa,7684,ZA
1868,2401,MC,4856,ZA
1869,3469,Visa,4966,ZA
1870,4480,Visa,4983,ZA
1871,1925,Visa,0128,ZA
1872,61,Visa,3163,ZA
1873,4877,Visa,6172,ZA
1874,483,Visa,0526,ZA
1875,341,MC,2651,ZA
1876,1322,Visa,0350,ZA
1877,3593,Visa,4907,ZA
1878,2467,MC,2228,ZA
1879,2969,MC,3676,ZA
1880,2936,Visa,4505,ZA
1881,4812,Visa,7278,ZA
1882,2856,MC,9344,ZA
1883,4075,Visa,3616,ZA
1884,1885,Visa,0048,ZA
1885,2088,Visa,5785,ZA
1886,2446,Visa,0105,ZA
1887,1659,MC,5360,ZA
1888,2767,Visa,2990,ZA
1889,958,MC,4524,ZA
1890,1318,MC,2087,ZA
1891,322,MC,1073,ZA
1892,1296,MC,9519,ZA
1893,3612,Visa,6966,ZA
1894,3526,Visa,0665,ZA
1895,2757,Visa,7098,ZA
1896,4037,MC,6324,ZA
1897,4046,MC,7050,ZA
1898,4980,Visa,4073,ZA
1899,4412,Visa,2721,ZA
1900,2538,Visa,5948,ZA
1901,864,MC,9508,ZA
1902,272,MC,3769,ZA
1903,2517,MC,2345,ZA
1904,4027,Visa,4537,ZA
1905,2341,MC,4845,ZA
1906,2762,MC,6793,ZA
1907,668,Visa,0064,ZA
1908,2438,Visa,7113,ZA
1909,4451,Visa,4798,ZA
1910,5000,MC,0625,ZA
1911,812,Visa,6630,ZA
1912,1382,MC,8935,ZA
1913,270,Visa,5833,ZA
1914,1521,MC,8462,ZA
1915,2954,Visa,3802,ZA
1916,1664,MC,1576,ZA
1917,4212,Visa,2085,ZA
1918,1351,Visa,6170,ZA
1919,2976,Visa,6621,ZA
1920,1292,Visa,6214,ZA
1921,4318,MC,4818,ZA
1922,2549,MC,2537,ZA
1923,408,MC,3931,ZA
1924,1944,MC,7508,ZA
1925,1354,Visa,4067,ZA
1926,2763,Visa,5632,ZA
1927,4382,MC,3225,ZA
1928,4875,Visa,4088,ZA
1929,2080,MC,5370,ZA
1930,1254,Visa,4822,ZA
1931,2975,MC,2878,ZA
1932,1426,MC,8897,ZA
1933,2788,Visa,9258,ZA
1934,4603,Visa,2536,ZA
1935,2519,MC,7797,ZA
1936,868,Visa,1979,ZA
1937,1919,Visa,0496,ZA
1938,2861,Visa,9897,ZA
1939,2178,Visa,4559,ZA
1940,2944,MC,5465,ZA
1941,2503,Visa,7749,ZA
1942,903,Visa,6026,ZA
1943,1708,MC,4307,ZA
1944,4787,Visa,2649,ZA
1945,96,MC,0749,ZA
1946,4560,Visa,6195,ZA
1947,4916,MC,9885,ZA
1948,327,Visa,1750,ZA
1949,339,Visa,2726,ZA
1950,4472,MC,0311,ZA
1951,2251,MC,4828,ZA
1952,1480,Visa,9658,ZA
1953,181,Visa,2585,ZA
1954,4731,Visa,4844,ZA
1955,318,MC,4189,ZA
1956,3492,MC,4294,ZA
1957,2192,MC,4057,ZA
1958,4145,MC,3348,ZA
1959,3253,Visa,5959,ZA
1960,4668,Visa,4223,ZA
1961,1315,MC,4103,ZA
1962,3578,Visa,1237,ZA
1963,4650,MC,9350,ZA
1964,3643,MC,3805,ZA
1965,923,Visa,4546,ZA
1966,1351,MC,8427,ZA
1967,2527,MC,8264,ZA
1968,3425,Visa,4425,ZA
1969,3666,MC,2539,ZA
1970,886,Visa,4917,ZA
1971,4111,Visa,6070,ZA
1972,1884,MC,4661,ZA
1973,3636,Visa,5012,ZA
1974,3028,Visa,3797,ZA
1975,2873,Visa,1828,ZA
1976,1846,Visa,1289,ZA
1977,337,MC,5744,ZA
1978,1555,Visa,9142,ZA
1979,594,Visa,0224,ZA
1980,639,MC,6227,ZA
1981,4098,MC,7703,ZA
1982,2556,Visa,1089,ZA
1983,4837,MC,4495,ZA
1984,867,Visa,1878,ZA
1985,2309,MC,6174,ZA
1986,3563,MC,8114,ZA
1987,3166,Visa,9373,ZA
1988,4153,MC,1721,ZA
1989,3749,MC,2683,ZA
1990,492,Visa,3063,ZA
1991,3581,Visa,1619,ZA
1992,2754,Visa,1809,ZA
1993,618,Visa,0731,ZA
1994,4725,Visa,9755,ZA
1995,2336,MC,1996,ZA
1996,4631,MC,6659,ZA
1997,1228,Visa,1464,ZA
1998,1783,Visa,0580,ZA
1999,2443,Visa,6717,ZA
2000,4156,Visa,2038,ZA
2001,2346,MC,1950,ZA
2002,1369,Visa,5556,ZA
2003,2807,MC,3975,ZA
2004,4461,MC,7281,ZA
2005,172,Visa,5644,ZA
2006,3762,Visa,3460,ZA
2007,1570,Visa,7683,ZA
2008,4976,Visa,0299,ZA
2009,4854,Visa,6810,ZA
2010,2909,Visa,9468,ZA
2011,4021,MC,9043,ZA
2012,2751,MC,9575,ZA
2013,3055,Visa,7289,ZA
2014,4150,MC,9905,ZA
2015,2439,MC,5936,ZA
2016,4979,MC,1658,ZA
2017,4252,MC,7221,ZA
2018,1152,MC,5400,ZA
2019,2738,MC,0944,ZA
2020,944,Visa,9874,ZA
2021,3696,MC,3493,ZA
2022,4496,MC,7098,ZA
2023,3642,Visa,0399,ZA
2024,533,MC,5475,ZA
2025,2152,Visa,7079,ZA
2026,287,MC,4566,ZA
2027,2027,Visa,3181,ZA
2028,4747,MC,1437,ZA
2029,4525,Visa,6648,ZA
2030,1256,Visa,0715,ZA
2031,32,MC,4541,ZA
2032,4722,MC,7489,ZA
2033,3304,Visa,1634,ZA
2034,2358,Visa,7063,ZA
2035,602,MC,3138,ZA
2036,3732,MC,9934,ZA
2037,3736,MC,7674,ZA
2038,340,Visa,8416,ZA
2039,3600,Visa,4996,ZA
2040,4645,Visa,3159,ZA
2041,3249,Visa,3683,ZA
2042,756,MC,9123,ZA
2043,77,Visa,6086,ZA
2044,2751,Visa,0716,ZA
2045,4207,MC,9979,ZA
2046,3489,MC,6971,ZA
2047,1724,MC,7259,ZA
2048,1168,Visa,5001,ZA
2049,2760,Visa,6904,ZA
2050,2782,Visa,5505,ZA
2051,3991,Visa,1613,ZA
2052,1504,MC,0544,ZA
2053,1146,MC,1530,ZA
2054,3851,MC,3256,ZA
2055,4280,Visa,7363,ZA
2056,4857,Visa,4089,ZA
2057,829,Visa,1862,ZA
2058,4242,Visa,7370,ZA
2059,2565,Visa,3125,ZA
2060,938,MC,6812,ZA
2061,2940,Visa,0739,ZA
2062,270,Visa,6389,ZA
2063,4768,Visa,3966,ZA
2064,3408,Visa,9746,ZA
2065,1502,Visa,1171,ZA
2066,4989,MC,5501,ZA
2067,581,MC,0590,ZA
2068,2381,MC,1808,ZA
2069,305,MC,8995,ZA
2070,2826,MC,6473,ZA
2071,829,MC,4386,ZA
2072,1692,Visa,0593,ZA
2073,2693,MC,8817,ZA
2074,1100,MC,2799,ZA
2075,4356,Visa,4955,ZA
2076,3094,MC,3810,ZA
2077,817,MC,5907,ZA
2078,4866,Visa,4381,ZA
2079,505,MC,8983,ZA
2080,3178,Visa,0374,ZA
2081,4476,MC,1434,ZA
2082,1280,Visa,8077,ZA
2083,2192,Visa,6015,ZA
2084,3353,Visa,6187,ZA
2085,2834,MC,5219,ZA
2086,547,Visa,9683,ZA
2087,3690,Visa,2828,ZA
2088,656,MC,3967,ZA
2089,2540,Visa,5001,ZA
2090,3510,MC,6284,ZA
2091,3507,MC,6923,ZA
2092,2979,MC,1749,ZA
2093,358,MC,7322,ZA
2094,4242,Visa,9963,ZA
2095,1469,MC,6225,ZA
2096,3531,MC,3465,ZA
2097,3039,MC,3265,ZA
2098,4234,MC,2217,ZA
2099,2692,MC,0932,ZA
2100,1553,MC,5067,ZA
2101,3624,Visa,9681,ZA
2102,3131,Visa,3804,ZA
2103,4507,Visa,1894,ZA
2104,134,Visa,4811,ZA
2105,1326,MC,8215,ZA
2106,4555,Visa,5936,ZA
2107,784,Visa,2782,ZA
2108,4569,MC,8442,ZA
2109,723,Visa,6984,ZA
2110,251,MC,1101,ZA
2111,2908,MC,6081,ZA
2112,176,Visa,2282,ZA
2113,3805,Visa,1966,ZA
2114,4776,MC,1456,ZA
2115,4142,Visa,3341,ZA
2116,2616,MC,9882,ZA
2117,592,MC,0011,ZA
2118,4281,Visa,7255,ZA
2119,1574,Visa,8244,ZA
2120,2033,Visa,8247,ZA
2121,4867,Visa,6096,ZA
2122,4161,MC,8475,ZA
2123,1027,MC,8094,ZA
2124,714,Visa,9178,ZA
2125,3965,MC,7312,ZA
2126,867,Visa,6022,ZA
2127,1087,Visa,1420,ZA
2128,2090,MC,1345,ZA
2129,1077,MC,9352,ZA
2130,503,MC,5963,ZA
2131,2578,MC,3267,ZA
2132,4499,MC,4899,ZA
2133,4031,MC,7296,ZA
2134,3378,Visa,1065,ZA
2135,2990,Visa,1696,ZA
2136,4223,Visa,0044,ZA
2137,1185,Visa,3914,ZA
2138,900,Visa,6120,ZA
2139,2317,Visa,0442,ZA
2140,1179,MC,0250,ZA
2141,123,MC,5239,ZA
2142,3952,Visa,8301,ZA
2143,1969,MC,4534,ZA
2144,3548,MC,2499,ZA
2145,4729,Visa,8656,ZA
2146,4687,MC,7797,ZA
2147,1170,MC,8003,ZA
2148,653,Visa,7022,ZA
2149,3442,Visa,5253,ZA
2150,4282,Visa,0269,ZA
2151,4529,MC,9379,ZA
2152,4635,MC,4129,ZA
2153,2692,MC,9972,ZA
2154,4285,Visa,3847,ZA
2155,4520,MC,6025,ZA
2156,4366,MC,3071,ZA
2157,3564,MC,3007,ZA
2158,1611,MC,2682,ZA
2159,2398,Visa,2439,ZA
2160,4946,MC,5516,ZA
2161,990,Visa,4267,ZA
2162,570,MC,3786,ZA
2163,3698,Visa,4928,ZA
2164,3664,MC,8988,ZA
2165,4855,MC,8456,ZA
2166,1828,Visa,2584,ZA
2167,983,Visa,0505,ZA
2168,103,Visa,6031,ZA
2169,976,Visa,8736,ZA
2170,3133,MC,6850,ZA
2171,531,Visa,3012,ZA
2172,1526,Visa,1392,ZA
2173,1546,Visa,4617,ZA
2174,4286,Visa,5250,ZA
2175,483,MC,4208,ZA
2176,494,Visa,6502,ZA
2177,1441,Visa,1560,ZA
2178,3365,MC,3264,ZA
2179,4838,Visa,2329,ZA
2180,2096,Visa,5603,ZA
2181,1891,MC,8231,ZA
2182,446,Visa,7986,ZA
2183,3321,Visa,3095,ZA
2184,3513,Visa,4991,ZA
2185,249,Visa,0782,ZA
2186,4791,MC,1736,ZA
2187,3001,Visa,3395,ZA
2188,4314,Visa,2401,ZA
2189,3865,Visa,1644,ZA
2190,278,Visa,5093,ZA
2191,4294,Visa,3898,ZA
2192,3063,MC,7786,ZA
2193,1341,MC,3828,ZA
2194,2532,MC,1313,ZA
2195,734,Visa,6254,ZA
2196,755,MC,7343,ZA
2197,659,MC,8597,ZA
2198,200,Visa,1478,ZA
2199,2203,MC,4134,ZA
2200,2227,Visa,1673,ZA
2201,4606,Visa,1958,ZA
2202,3148,MC,6305,ZA
2203,289,MC,8905,ZA
2204,3792,MC,9742,ZA
2205,2921,Visa,1435,ZA
2206,4853,Visa,1205,ZA
2207,2209,MC,6757,ZA
2208,309,MC,7021,ZA
2209,3303,Visa,7982,ZA
2210,1143,Visa,0916,ZA
2211,3526,Visa,0193,ZA
2212,1375,MC,9805,ZA
2213,1007,Visa,0274,ZA
2214,4254,MC,5897,ZA
2215,3818,Visa,9286,ZA
2216,738,MC,3715,ZA
2217,3746,Visa,1327,ZA
2218,2131,Visa,7621,ZA
2219,4235,MC,2920,ZA
2220,3515,Visa,9421,ZA
2221,2291,Visa,3197,ZA
2222,2486,MC,4492,ZA
2223,535,MC,5339,ZA
2224,2332,Visa,8048,ZA
2225,1541,MC,0334,ZA
2226,4491,MC,3902,ZA
2227,3168,Visa,6355,ZA
2228,2585,MC,9674,ZA
2229,4625,MC,0644,ZA
2230,1094,MC,3830,ZA
2231,3015,Visa,2687,ZA
2232,1540,Visa,2000,ZA
2233,4596,MC,3452,ZA
2234,2636,MC,6667,ZA
2235,3215,Visa,3862,ZA
2236,2173,Visa,0615,ZA
2237,1210,MC,7883,ZA
2238,224,Visa,8961,ZA
2239,829,MC,9662,ZA
2240,4108,MC,5303,ZA
2241,2050,MC,0811,ZA
2242,4387,MC,1265,ZA
2243,1544,MC,1071,ZA
2244,225,Visa,2372,ZA
2245,3707,Visa,8139,ZA
2246,4259,MC,6155,ZA
2247,797,MC,7041,ZA
2248,2087,MC,0820,ZA
2249,3676,MC,8228,ZA
2250,3233,Visa,3071,ZA
2251,3578,Visa,8472,ZA
2252,144,Visa,1752,ZA
2253,4674,MC,4157,ZA
2254,3703,Visa,8597,ZA
2255,4323,MC,4754,ZA
2256,504,MC,3479,ZA
2257,2502,Visa,6479,ZA
2258,3868,MC,1565,ZA
2259,1452,MC,4646,ZA
2260,4831,MC,8920,ZA
2261,3463,MC,2670,ZA
2262,85,Visa,1636,ZA
2263,3940,MC,3642,ZA
2264,3944,MC,5011,ZA
2265,4256,MC,5645,ZA
2266,4194,Visa,2917,ZA
2267,1426,Visa,6769,ZA
2268,468,MC,6263,ZA
2269,1678,MC,9801,ZA
2270,2079,MC,2296,ZA
2271,3762,MC,4404,ZA
2272,4807,Visa,0909,ZA
2273,1277,Visa,9590,ZA
2274,4066,Visa,6789,ZA
2275,4131,Visa,6867,ZA
2276,3702,MC,6936,ZA
2277,496,MC,1572,ZA
2278,1324,MC,1362,ZA
2279,4798,Visa,2320,ZA
2280,4085,MC,9943,ZA
2281,2008,MC,5620,ZA
2282,1986,MC,7017,ZA
2283,4382,MC,9494,ZA
2284,984,Visa,9668,ZA
2285,2832,Visa,8726,ZA
2286,2476,Visa,6693,ZA
2287,2206,MC,7820,ZA
2288,4704,MC,2679,ZA
2289,1230,MC,7754,ZA
2290,3426,Visa,9121,ZA
2291,693,Visa,8278,ZA
2292,2925,Visa,1178,ZA
2293,3270,MC,1251,ZA
2294,173,Visa,0690,ZA
2295,4880,Visa,9471,ZA
2296,2835,MC,7726,ZA
2297,4666,Visa,9563,ZA
2298,1356,Visa,9522,ZA
2299,3933,Visa,1762,ZA
2300,42,Visa,4180,ZA
2301,4784,Visa,9367,ZA
2302,1502,Visa,9309,ZA
2303,3575,Visa,3650,ZA
2304,2288,Visa,4076,ZA
2305,1557,Visa,5857,ZA
2306,540,MC,8666,ZA
2307,2900,MC,3645,ZA
2308,4795,Visa,5620,ZA
2309,1272,MC,4418,ZA
2310,778,Visa,3210,ZA
2311,3318,Visa,6183,ZA
2312,3785,MC,8339,ZA
2313,2900,Visa,9805,ZA
2314,1698,Visa,4699,ZA
2315,23,Visa,4419,ZA
2316,4902,MC,6776,ZA
2317,410,Visa,4222,ZA
2318,3171,Visa,8132,ZA
2319,4648,Visa,7614,ZA
2320,2344,Visa,1180,ZA
2321,4492,MC,7245,ZA
2322,406,MC,3419,ZA
2323,2356,MC,5552,ZA
2324,605,Visa,1443,ZA
2325,3650,MC,8835,ZA
2326,478,MC,2769,ZA
2327,4899,MC,6057,ZA
2328,302,Visa,7906,ZA
2329,1228,MC,5558,ZA
2330,1373,MC,7414,ZA
2331,4125,MC,6579,ZA
2332,693,Visa,4198,ZA
2333,1577,MC,5316,ZA
2334,2439,MC,0173,ZA
2335,2855,Visa,9247,ZA
2336,2806,Visa,1880,ZA
2337,4759,Visa,8324,ZA
2338,3711,Visa,6398,ZA
2339,1422,Visa,0548,ZA
2340,1679,MC,2032,ZA
2341,582,MC,9480,ZA
2342,1455,Visa,3314,ZA
2343,3360,Visa,1718,ZA
2344,718,MC,0101,ZA
2345,4226,MC,1151,ZA
2346,2795,Visa,1869,ZA
2347,3157,Visa,4371,ZA
2348,2245,MC,9691,ZA
2349,2491,Visa,7730,ZA
2350,2530,Visa,6990,ZA
2351,231,MC,9347,ZA
2352,2347,Visa,6667,ZA
2353,355,Visa,7063,ZA
2354,4463,MC,8466,ZA
2355,1398,Visa,5877,ZA
2356,1320,MC,0857,ZA
2357,4492,Visa,4749,ZA
2358,3459,Visa,9680,ZA
2359,4000,MC,2964,ZA
2360,1478,MC,6296,ZA
2361,2620,MC,4484,ZA
2362,3803,MC,2866,ZA
2363,2087,Visa,0007,ZA
2364,2249,MC,2712,ZA
2365,1868,Visa,2799,ZA
2366,3517,MC,0651,ZA
2367,3139,MC,7004,ZA
2368,2150,MC,5813,ZA
2369,3519,Visa,8681,ZA
2370,3472,MC,6876,ZA
2371,4419,Visa,8285,ZA
2372,2136,Visa,8602,ZA
2373,823,MC,8151,ZA
2374,2994,MC,7080,ZA
2375,716,MC,2117,ZA
2376,2860,MC,7317,ZA
2377,3441,Visa,0303,ZA
2378,3916,Visa,1794,ZA
2379,180,MC,5926,ZA
2380,3924,Visa,7345,ZA
2381,1528,Visa,7730,ZA
2382,4110,MC,9254,ZA
2383,1914,Visa,2199,ZA
2384,3928,MC,5944,ZA
2385,1903,Visa,6630,ZA
2386,4291,MC,6501,ZA
2387,1467,Visa,7345,ZA
2388,850,MC,1241,ZA
2389,3529,MC,7512,ZA
2390,4491,MC,2171,ZA
2391,1192,MC,8717,ZA
2392,4617,MC,1364,ZA
2393,69,MC,3305,ZA
2394,3685,Visa,9208,ZA
2395,1047,Visa,7286,ZA
2396,464,Visa,7120,ZA
2397,3434,Visa,5791,ZA
2398,4006,Visa,4528,ZA
2399,190,MC,8988,ZA
2400,4193,Visa,9385,ZA
2401,2509,Visa,9571,ZA
2402,102,Visa,7483,ZA
2403,264,MC,5810,ZA
2404,4283,Visa,5988,ZA
2405,906,Visa,4125,ZA
2406,101,MC,8382,ZA
2407,2014,MC,4695,ZA
2408,3982,MC,4705,ZA
2409,1956,Visa,4920,ZA
2410,3293,MC,5711,ZA
2411,4129,MC,7523,ZA
2412,4712,MC,0704,ZA
2413,2176,Visa,0553,ZA
2414,4641,Visa,8206,ZA
2415,4007,MC,5363,ZA
2416,3687,MC,5858,ZA
2417,2421,Visa,1712,ZA
2418,1025,MC,7076,ZA
2419,3857,Visa,9220,ZA
2420,2543,MC,5633,ZA
2421,2721,MC,3403,ZA
2422,1347,Visa,5878,ZA
2423,1082,MC,0469,ZA
2424,3654,Visa,2791,ZA
2425,1913,MC,4255,ZA
2426,4345,MC,2042,ZA
2427,2731,Visa,6153,ZA
2428,733,Visa,2831,ZA
2429,3690,MC,8136,ZA
2430,4103,Visa,2271,ZA
2431,200,MC,6901,ZA
2432,2493,Visa,9750,ZA
2433,1096,MC,8238,ZA
2434,1478,MC,4778,ZA
2435,3677,MC,8864,ZA
2436,1440,Visa,9348,ZA
2437,2284,MC,9701,ZA
2438,4386,MC,7178,ZA
2439,4659,MC,8472,ZA
2440,3847,Visa,7513,ZA
2441,3473,Visa,7141,ZA
2442,2690,Visa,5383,ZA
2443,3665,Visa,1796,ZA
2444,2729,MC,4588,ZA
2445,1128,Visa,8365,ZA
2446,1106,Visa,9857,ZA
2447,4465,Visa,1237,ZA
2448,328,Visa,4782,ZA
2449,705,MC,0138,ZA
2450,4728,MC,8316,ZA
2451,4280,MC,9540,ZA
2452,4893,Visa,0813,ZA
2453,1791,MC,3115,ZA
2454,2816,Visa,0334,ZA
2455,2260,MC,1896,ZA
2456,3061,MC,9793,ZA
2457,2890,MC,2337,ZA
2458,1308,MC,0857,ZA
2459,2835,MC,0817,ZA
2460,2911,Visa,6476,ZA
2461,4841,Visa,4258,ZA
2462,4566,MC,0038,ZA
2463,864,Visa,1533,ZA
2464,14,MC,1430,ZA
2465,4083,MC,3850,ZA
2466,1935,Visa,6268,ZA
2467,2554,MC,6268,ZA
2468,2789,MC,7007,ZA
2469,2626,Visa,0921,ZA
2470,3953,MC,0336,ZA
2471,4090,Visa,0371,ZA
2472,2092,MC,0227,ZA
2473,1942,MC,6430,ZA
2474,6,MC,0950,ZA
2475,3268,Visa,8828,ZA
2476,3575,Visa,7484,ZA
2477,2117,Visa,5834,ZA
2478,3849,Visa,4840,ZA
2479,1021,MC,0445,ZA
2480,4417,MC,0731,ZA
2481,4413,MC,7654,ZA
2482,1295,Visa,6740,ZA
2483,4466,MC,9691,ZA
2484,799,Visa,9001,ZA
2485,2868,MC,6417,ZA
2486,4482,MC,4340,ZA
2487,1726,Visa,6132,ZA
2488,4278,MC,7328,ZA
2489,4182,MC,1181,ZA
2490,3312,Visa,9982,ZA
2491,759,MC,0094,ZA
2492,2384,MC,7018,ZA
2493,3351,MC,2668,ZA
2494,1929,MC,7914,ZA
2495,4629,Visa,9697,ZA
2496,3418,MC,2479,ZA
2497,4529,Visa,8952,ZA
2498,4087,MC,4578,ZA
2499,1969,Visa,9748,ZA
2500,2297,Visa,4386,ZA
2501,467,Visa,1356,ZA
2502,3904,MC,1607,ZA
2503,2937,Visa,4179,ZA
2504,328,MC,8915,ZA
2505,4475,Visa,7991,ZA
2506,1782,Visa,8988,ZA
2507,4817,MC,2444,ZA
2508,3315,Visa,1706,ZA
2509,1956,Visa,9428,ZA
2510,2272,Visa,0265,ZA
2511,3313,MC,3058,ZA
2512,4989,Visa,1356,ZA
2513,699,MC,6843,ZA
2514,4917,MC,7051,ZA
2515,1234,Visa,7180,ZA
2516,2979,Visa,5290,ZA
2517,2786,Visa,9555,ZA
2518,435,Visa,4852,ZA
2519,4476,Visa,1458,ZA
2520,4940,Visa,3022,ZA
2521,3062,Visa,8677,ZA
2522,2202,Visa,7543,ZA
2523,467,MC,8976,ZA
2524,1462,Visa,5675,ZA
2525,4190,Visa,3237,ZA
2526,2632,MC,4341,ZA
2527,2555,Visa,6240,ZA
2528,197,Visa,7037,ZA
2529,3766,MC,8356,ZA
2530,3829,MC,4090,ZA
2531,1685,Visa,6321,ZA
2532,3240,MC,7318,ZA
2533,3042,Visa,0249,ZA
2534,1846,MC,7938,ZA
2535,925,MC,7787,ZA
2536,3985,Visa,7219,ZA
2537,4767,MC,4519,ZA
2538,45,MC,8399,ZA
2539,3156,Visa,6059,ZA
2540,4720,Visa,7175,ZA
2541,910,Visa,1897,ZA
2542,3946,Visa,9280,ZA
2543,306,MC,5890,ZA
2544,2641,Visa,4770,ZA
2545,2763,MC,2273,ZA
2546,4642,Visa,6927,ZA
2547,893,MC,5998,ZA
2548,4218,Visa,6728,ZA
2549,3613,Visa,3570,ZA
2550,2250,Visa,0442,ZA
2551,3973,Visa,8996,ZA
2552,223,Visa,4464,ZA
2553,4528,Visa,2188,ZA
2554,842,Visa,2205,ZA
2555,3099,MC,2049,ZA
2556,3742,MC,6786,ZA
2557,3120,Visa,6907,ZA
2558,4857,Visa,6295,ZA
2559,3785,MC,1258,ZA
2560,4971,Visa,8333,ZA
2561,2742,Visa,3332,ZA
2562,3066,MC,0602,ZA
2563,4031,Visa,2663,ZA
2564,17,Visa,2755,ZA
2565,3753,MC,6925,ZA
2566,934,Visa,4985,ZA
2567,2289,MC,0171,ZA
2568,1064,Visa,5102,ZA
2569,3683,MC,7533,ZA
2570,1618,MC,6795,ZA
2571,2355,Visa,1853,ZA
2572,4206,Visa,2229,ZA
2573,3066,Visa,4945,ZA
2574,1966,MC,3188,ZA
2575,4638,MC,1094,ZA
2576,302,MC,2534,ZA
2577,3154,MC,6192,ZA
2578,575,MC,9639,ZA
2579,4201,MC,6247,ZA
2580,2664,Visa,7725,ZA
2581,4322,Visa,4602,ZA
2582,4524,Visa,3708,ZA
2583,796,Visa,5565,ZA
2584,1556,Visa,0300,ZA
2585,2545,MC,9230,ZA
2586,493,MC,3833,ZA
2587,4895,Visa,8862,ZA
2588,1267,Visa,5377,ZA
2589,4438,MC,7964,ZA
2590,3332,Visa,4672,ZA
2591,1399,MC,7850,ZA
2592,983,Visa,1085,ZA
2593,106,MC,1627,ZA
2594,3659,Visa,9256,ZA
2595,471,Visa,0744,ZA
2596,4126,MC,7880,ZA
2597,4748,MC,3275,ZA
2598,2846,MC,1085,ZA
2599,3415,MC,4825,ZA
2600,3014,MC,5019,ZA
2601,3867,Visa,4649,ZA
2602,1587,MC,8208,ZA
2603,882,MC,9148,ZA
2604,1454,MC,9311,ZA
2605,3158,Visa,5145,ZA
2606,4872,Visa,1400,ZA
2607,4592,Visa,1806,ZA
2608,1025,MC,8108,ZA
2609,553,Visa,6012,ZA
2610,2418,Visa,5738,ZA
2611,2005,MC,7899,ZA
2612,916,MC,4594,ZA
2613,4622,Visa,3791,ZA
2614,3474,Visa,5257,ZA
2615,2060,MC,0256,ZA
2616,1334,MC,3216,ZA
2617,234,Visa,9280,ZA
2618,2076,Visa,8186,ZA
2619,3734,Visa,7959,ZA
2620,2402,MC,3374,ZA
2621,2466,Visa,5438,ZA
2622,2583,Visa,7081,ZA
2623,16,MC,9729,ZA
2624,3532,Visa,0440,ZA
2625,349,Visa,3097,ZA
2626,3345,Visa,1862,ZA
2627,3674,MC,8096,ZA
2628,4255,MC,1077,ZA
2629,660,Visa,8317,ZA
